id	app_type_id	parent_skill_id	creator_id	skill_icon	skill_picture_url	title	description	created_date	updated_date	level_id	privacy	order	status	rand
300219	3	\N	1	51	hobby_default.png	History		2014-11-30 00:00:43	2015-08-03 18:59:37	10	0	1	0	0.627514297
1408	1	\N	1	125	skill_default.png	assembling equipment		2014-05-07 14:32:38	2015-01-01 09:21:45	1	0	1	0	0.737648057
1843	1	\N	1	80	skill_default.png	building inspector		2014-10-02 07:39:48	2015-01-23 06:39:36	1	0	1	0	0.28508999
200169	2	\N	1	8	goal_default.png	Do the Red Paperclip Challenge		2014-07-16 16:31:35	2015-12-23 09:56:01	6	0	1	0	0.598009897
202111	2	\N	1	123	goal_default.png	Rethink and redesign a ministry		2014-09-01 06:39:19	2015-08-01 23:55:58	6	0	1	0	0.542020731
506	1	\N	1	66	skill_default.png	team builder		2014-07-31 16:27:07	2015-10-01 18:32:33	1	0	1	0	0.536120331
200104	2	\N	1	216	goal_default.png	Bake a Cheesecake		2014-06-14 08:28:02	2015-06-05 21:29:40	6	0	1	0	0.321990263
1876	1	\N	1	105	skill_default.png	vehicle trimmer		2014-11-20 05:23:08	2015-02-03 22:54:03	1	0	1	0	0.064725865
200029	2	\N	1	198	goal_default.png	Act on Stage		2014-03-16 08:08:18	2015-06-30 10:46:42	6	0	1	0	0.757078048
300664	3	\N	1	78	hobby_default.png	Hula hooping		2014-08-19 18:17:08	2015-08-21 16:57:04	10	0	1	0	0.307254556
300978	3	\N	1	181	hobby_default.png	Stargazing		2014-04-08 10:16:19	2015-08-10 13:42:14	10	0	1	0	0.074859235
202774	2	\N	1	18	goal_default.png	Cook All the Recipes in a Cookbook		2014-09-15 03:30:32	2015-09-21 10:10:42	6	0	1	0	0.559857395
200085	2	\N	1	214	goal_default.png	Visit All Continents		2014-06-30 01:38:04	2015-01-03 12:15:33	6	0	1	0	0.592772973
203124	2	\N	1	163	goal_default.png	Learn to Fence		2014-07-29 02:26:53	2015-06-27 07:53:28	6	0	1	0	0.782729907
203077	2	\N	1	23	goal_default.png	Be in a Full Moon Party in Thailand		2014-06-22 11:15:13	2015-06-24 03:20:36	6	0	1	0	0.603016679
800167	8	\N	1	60	advice_default.png	"This world has so much to offer, so why not take advantage of it."		2014-09-15 13:16:54	2015-01-16 19:14:27	13	0	1	0	0.243875111
200880	2	\N	1	153	goal_default.png	Blow Bubbles in the Rain		2014-07-16 00:28:31	2015-11-04 06:44:12	6	0	1	0	0.47550654
300446	3	\N	1	74	hobby_default.png	Inventing		2014-09-01 06:01:09	2015-09-05 08:14:56	10	0	1	0	0.465217689
834	1	\N	1	110	skill_default.png	music appreciation		2014-01-27 08:23:25	2015-04-12 18:46:48	1	0	1	0	0.290516566
300793	3	\N	1	55	hobby_default.png	Rockets		2014-04-01 06:35:08	2015-05-26 15:15:59	10	0	1	0	0.918778267
202294	2	\N	1	203	goal_default.png	Be Passionate About a Cause		2014-04-08 23:50:38	2015-10-29 12:21:27	6	0	1	0	0.127092605
202727	2	\N	1	55	goal_default.png	Build a Functioning Solar Still		2014-08-24 16:55:03	2015-03-29 06:58:11	6	0	1	0	0.490439725
1162	1	\N	1	32	skill_default.png	building additions		2014-05-20 06:17:43	2015-12-27 06:09:39	1	0	1	0	0.737207098
200457	2	\N	1	191	goal_default.png	Cover a Song on Youtube		2014-02-10 00:14:59	2015-09-06 19:55:38	6	0	1	0	0.828974248
279	1	\N	1	263	skill_default.png	serving people		2014-03-17 05:51:04	2015-03-11 23:43:09	1	0	1	0	0.544674103
286	1	\N	1	71	skill_default.png	end user support		2014-06-14 18:06:03	2015-02-08 13:49:09	1	0	1	0	0.303871333
203021	2	\N	1	204	goal_default.png	Get Paid to Be a Tour Guide.		2014-12-06 04:17:02	2015-01-26 10:23:57	6	0	1	0	0.718600603
300032	3	\N	1	56	hobby_default.png	Swimming		2014-12-06 00:44:30	2015-12-17 00:46:31	10	0	1	0	0.869075531
1079	1	\N	1	169	skill_default.png	try to reach agreements with		2014-02-10 01:39:13	2015-05-06 01:21:39	1	0	1	0	0.443176739
1236	1	\N	1	69	skill_default.png	serving		2014-06-22 12:50:15	2015-03-10 00:34:25	1	0	1	0	0.660345478
200919	2	\N	1	209	goal_default.png	Attend a Random Free Seminar		2014-12-13 07:03:48	2015-11-16 16:24:58	6	0	1	0	0.074516982
201591	2	\N	1	269	goal_default.png	Lambs Brain		2014-09-14 03:16:25	2015-10-11 13:57:48	6	0	1	0	0.105030685
200786	2	\N	1	256	goal_default.png	Dive With a Whale Shark		2014-05-08 11:05:34	2015-07-22 14:33:48	6	0	1	0	0.19875045
202546	2	\N	1	140	goal_default.png	Swim With Pigs At Big Major Cay in Bahamas		2014-11-29 15:19:09	2015-09-21 02:46:19	6	0	1	0	0.398372234
201902	2	\N	1	60	goal_default.png	Become a millionaire		2014-04-05 09:19:52	2015-12-11 12:51:50	6	0	1	0	0.91673507
200423	2	\N	1	217	goal_default.png	Create a Website Or Promotional Materials for My Business		2014-08-19 02:09:36	2015-07-13 14:00:40	6	0	1	0	0.097135757
300785	3	\N	1	180	hobby_default.png	Tarot and card reading		2014-10-15 21:28:13	2015-10-12 08:36:23	10	0	1	0	0.257136608
203111	2	\N	1	79	goal_default.png	Travel by bus		2014-01-10 23:55:32	2015-08-24 14:09:27	6	0	1	0	0.771358838
44	1	\N	1	96	skill_default.png	meteorology		2014-04-29 08:16:48	2015-12-09 17:22:08	1	0	1	0	0.829885148
201620	2	\N	1	61	goal_default.png	Ride a Tuk Tuk in Thailand		2014-04-05 13:00:12	2015-09-19 00:52:34	6	0	1	0	0.668201782
1567	1	\N	1	177	skill_default.png	book or script editor		2014-07-02 21:56:27	2015-02-22 00:05:02	1	0	1	0	0.05756234
197	1	\N	1	70	skill_default.png	adaptability 		2014-03-26 15:01:09	2015-07-08 05:36:14	1	0	1	0	0.649513075
725	1	\N	1	44	skill_default.png	record keeping		2014-10-22 19:25:15	2015-07-04 22:58:57	1	0	1	0	0.387737017
300644	3	\N	1	210	hobby_default.png	Go		2014-03-17 18:35:34	2015-02-25 05:34:05	10	0	1	0	0.36773459
1033	1	\N	1	274	skill_default.png	serving individuals		2014-10-27 14:54:23	2015-08-09 18:44:21	1	0	1	0	0.052987714
76	1	\N	1	74	skill_default.png	firm		2014-07-15 00:53:25	2015-09-17 19:12:00	1	0	1	0	0.596928128
1480	1	\N	1	183	skill_default.png	encouraging others		2014-06-27 10:52:28	2015-11-05 03:19:09	1	0	1	0	0.604757424
300902	3	\N	1	6	hobby_default.png	Field hockey		2014-08-07 07:08:24	2015-05-18 05:21:24	10	0	1	0	0.77864473
202628	2	\N	1	225	goal_default.png	Become Financially Literate		2014-01-27 20:12:55	2015-07-26 09:50:33	6	0	1	0	0.611723745
1017	1	\N	1	138	skill_default.png	yo-yoing		2014-06-16 18:45:39	2015-01-25 21:56:18	1	0	1	0	0.845518776
1595	1	\N	1	108	skill_default.png	tools and machines you can use		2014-12-22 01:41:31	2015-06-23 23:56:50	1	0	1	0	0.108293044
300535	3	\N	1	1	hobby_default.png	Basketball		2014-06-01 00:01:44	2015-04-25 01:23:48	10	0	1	0	0.374596321
347	1	\N	1	218	skill_default.png	psychologists nec		2014-09-07 21:56:36	2015-01-16 02:44:27	1	0	1	0	0.601924614
200356	2	\N	1	161	goal_default.png	See a Lunar Eclipse		2014-07-25 17:59:34	2015-10-16 20:43:09	6	0	1	0	0.8571198
201556	2	\N	1	112	goal_default.png	Visit Google headquarters.		2014-05-03 16:10:16	2015-02-11 20:09:19	6	0	1	0	0.563199132
201854	2	\N	1	210	goal_default.png	Read a Trilogy		2014-06-30 17:30:20	2015-01-05 21:18:35	6	0	1	0	0.310783797
202076	2	\N	1	172	goal_default.png	Do a Polar Bear Swim		2014-09-09 07:06:49	2015-01-08 11:09:45	6	0	1	0	0.062723227
54	1	\N	1	208	skill_default.png	newspaper or periodical editor		2014-01-26 00:55:09	2015-08-14 06:40:19	1	0	1	0	0.859993849
202874	2	\N	1	11	goal_default.png	Having Sexual Intimacy	Being able to attract a sexual partner; having sexual experiences	2014-10-12 23:18:14	2015-06-20 02:36:14	6	0	1	0	0.691173894
797	1	\N	1	224	skill_default.png	helpful		2014-12-28 20:19:32	2015-08-01 04:49:00	1	0	1	0	0.943515165
300285	3	\N	1	184	hobby_default.png	Butterfly watching		2014-10-07 14:10:02	2015-06-14 07:54:37	10	0	1	0	0.163259238
202455	2	\N	1	69	goal_default.png	Microwave Ivory Soap		2014-03-13 16:48:09	2015-04-16 15:19:26	6	0	1	0	0.776461629
1764	1	\N	1	271	skill_default.png	drawing		2014-04-21 01:12:52	2015-11-07 01:53:54	1	0	1	0	0.236299789
202038	2	\N	1	120	goal_default.png	Read Biographies Learn From the Successes and Failures of Others		2014-11-22 08:36:49	2015-07-05 06:18:09	6	0	1	0	0.002974529
1670	1	\N	1	115	skill_default.png	cleaning bathrooms		2014-08-28 05:09:01	2015-09-05 23:45:36	1	0	1	0	0.968281304
530	1	\N	1	239	skill_default.png	problem solving skills		2014-10-14 10:29:25	2015-05-22 13:21:13	1	0	1	0	0.235312802
200118	2	\N	1	183	goal_default.png	Try 50 New Recipes		2014-02-03 17:10:19	2015-05-18 07:35:28	6	0	1	0	0.583245138
1523	1	\N	1	82	skill_default.png	life science technician		2014-12-22 22:10:51	2015-05-22 10:32:44	1	0	1	0	0.891067987
300757	3	\N	1	244	hobby_default.png	Tea tasting		2014-10-07 02:55:58	2015-01-14 17:42:35	10	0	1	0	0.737939217
200067	2	\N	1	210	goal_default.png	Sponsor a child.		2014-02-23 05:10:36	2015-01-02 02:02:59	6	0	1	0	0.844980043
200498	2	\N	1	81	goal_default.png	Be a Groupie		2014-11-13 23:13:03	2015-11-12 09:48:14	6	0	1	0	0.690838591
202639	2	\N	1	140	goal_default.png	Hit a Half-Court Shot At Halftime of Some Major Televised Basketball Game for a Prize		2014-12-03 19:31:44	2015-09-05 10:19:38	6	0	1	0	0.938144374
1397	1	\N	1	88	skill_default.png	urologist		2014-11-06 04:41:48	2015-04-11 06:01:18	1	0	1	0	0.657395201
201618	2	\N	1	15	goal_default.png	Drive a Car Without the Top On		2014-10-10 08:03:59	2015-08-08 01:27:24	6	0	1	0	0.476911606
1628	1	\N	1	232	skill_default.png	travel attendants nec		2014-09-21 02:23:34	2015-12-05 22:16:19	1	0	1	0	0.213660673
300863	3	\N	1	25	hobby_default.png	Gnoming		2014-10-05 10:22:48	2015-06-15 20:43:52	10	0	1	0	0.808363041
200997	2	\N	1	76	goal_default.png	Write a Thank You Letter to a Company That Treated You Well		2014-10-05 05:15:13	2015-02-08 19:22:48	6	0	1	0	0.437927195
300619	3	\N	1	266	hobby_default.png	Sea glass collecting		2014-04-17 20:28:11	2015-07-24 04:48:35	10	0	1	0	0.603148597
577	1	\N	1	150	skill_default.png	house painting		2014-04-20 10:17:46	2015-02-23 22:20:38	1	0	1	0	0.366551111
938	1	\N	1	154	skill_default.png	auditing financial reports		2014-07-21 05:19:41	2015-07-27 09:14:41	1	0	1	0	0.096703078
800095	8	\N	1	24	advice_default.png	Quit while you're ahead.		2014-03-09 22:15:53	2015-02-22 04:08:59	13	0	1	0	0.243875111
1521	1	\N	1	8	skill_default.png	remember information		2014-08-10 20:53:57	2015-08-21 20:36:06	1	0	1	0	0.035371313
200112	2	\N	1	196	goal_default.png	Meet a Blog Reader in Person		2014-01-08 16:07:41	2015-05-13 04:05:31	6	0	1	0	0.879221705
202752	2	\N	1	184	goal_default.png	Attend a White Party		2014-01-17 15:59:46	2015-02-01 07:23:05	6	0	1	0	0.233615869
202782	2	\N	1	177	goal_default.png	Visit New Zealand		2014-09-08 05:50:30	2015-07-02 21:44:12	6	0	1	0	0.840526024
200826	2	\N	1	231	goal_default.png	Provide living expenses for a family in need for at least an entire year		2014-01-04 03:39:36	2015-08-03 22:16:28	6	0	1	0	0.93832773
633	1	\N	1	6	skill_default.png	sincere		2014-12-04 19:09:59	2015-02-26 06:40:54	1	0	1	0	0.443929182
300621	3	\N	1	112	hobby_default.png	Entertaining		2014-10-24 22:50:27	2015-02-24 03:05:11	10	0	1	0	0.878018749
200663	2	\N	1	66	goal_default.png	Learn a Song on the Ukulele		2014-10-21 04:36:12	2015-08-12 17:59:17	6	0	1	0	0.788311508
200355	2	\N	1	233	goal_default.png	Beef Tongue		2014-09-28 03:50:15	2015-04-17 20:15:04	6	0	1	0	0.250759717
1566	1	\N	1	194	skill_default.png	"washing clothes, dishes, windows or the car"		2014-04-21 22:49:52	2015-12-09 04:45:50	1	0	1	0	0.690402792
2059	1	\N	1	237	skill_default.png	environmental consultant		2014-09-20 01:46:16	2015-10-25 14:30:55	1	0	1	0	0.029485903
202483	2	\N	1	275	goal_default.png	Ride Bikes on the Beach		2014-09-24 22:09:59	2015-05-19 17:40:42	6	0	1	0	0.993985233
1482	1	\N	1	33	skill_default.png	minor auto repairs		2014-02-27 02:50:21	2015-02-08 07:27:33	1	0	1	0	0.90970045
201506	2	\N	1	191	goal_default.png	Holiday in a Log Cabin in the Snow		2014-04-15 06:21:36	2015-09-02 13:38:30	6	0	1	0	0.206731737
202471	2	\N	1	107	goal_default.png	Have a New Adorable Family Photo Taken		2014-08-14 02:36:58	2015-03-10 00:07:12	6	0	1	0	0.606872878
201367	2	\N	1	78	goal_default.png	Only Wear Lovely Undergarments		2014-10-25 12:22:54	2015-03-09 06:30:14	6	0	1	0	0.232990786
202216	2	\N	1	132	goal_default.png	Be a Model in a Photoshoot		2014-04-30 20:23:17	2015-02-23 21:41:20	6	0	1	0	0.933838263
460	1	\N	1	215	skill_default.png	facilities manager		2014-09-25 21:12:23	2015-10-14 04:37:03	1	0	1	0	0.183491874
200611	2	\N	1	178	goal_default.png	Find Out My Mom s Biggest Dream and Help Make It Happen		2014-08-14 07:03:39	2015-09-24 22:30:43	6	0	1	0	0.354717383
200653	2	\N	1	119	goal_default.png	Build Schools for Women and Girls in Developing Countries		2014-02-14 19:45:50	2015-06-14 04:20:38	6	0	1	0	0.734100963
1947	1	\N	1	228	skill_default.png	be tough when necessary		2014-02-28 23:17:40	2015-01-07 18:15:50	1	0	1	0	0.097336863
776	1	\N	1	265	skill_default.png	mixed crop farmer		2014-09-13 12:34:25	2015-04-22 02:14:12	1	0	1	0	0.039635658
202674	2	\N	1	214	goal_default.png	Spiritual Life		2014-07-04 22:31:44	2015-04-27 18:47:05	6	0	1	0	0.614983997
774	1	\N	1	136	skill_default.png	dance		2014-08-29 20:44:36	2015-01-26 23:34:05	1	0	1	0	0.405595858
202730	2	\N	1	18	goal_default.png	Working Out Regularly		2014-07-20 19:13:26	2015-01-14 07:12:35	6	0	1	0	0.389864099
200061	2	\N	1	199	goal_default.png	Attend a Cultural Festival		2014-11-02 07:17:02	2015-11-19 20:47:20	6	0	1	0	0.073741899
202332	2	\N	1	173	goal_default.png	Eat a Six-Course Meal That I Prepared		2014-09-05 04:21:39	2015-09-16 20:44:27	6	0	1	0	0.130104669
300668	3	\N	1	26	hobby_default.png	Volleyball		2014-01-26 07:16:54	2015-11-19 22:54:12	10	0	1	0	0.194804497
200838	2	\N	1	230	goal_default.png	Go to all Nascar races		2014-03-13 19:54:20	2015-06-22 14:34:05	6	0	1	0	0.53844276
201057	2	\N	1	163	goal_default.png	Finish First in My Class		2014-08-04 21:43:12	2015-11-03 05:07:52	6	0	1	0	0.159973598
200262	2	\N	1	97	goal_default.png	Launch a Software		2014-11-19 14:43:35	2015-11-14 01:02:47	6	0	1	0	0.336466059
202500	2	\N	1	122	goal_default.png	Play an in strument in a Band		2014-09-08 05:41:51	2015-01-17 15:59:37	6	0	1	0	0.544361577
201543	2	\N	1	94	goal_default.png	Ask Out a Hollywood Actress		2014-12-08 21:22:19	2015-11-01 23:31:29	6	0	1	0	0.654040397
300343	3	\N	1	225	hobby_default.png	Leathercrafting		2014-08-19 01:12:09	2015-06-03 16:12:17	10	0	1	0	0.032202629
202726	2	\N	1	26	goal_default.png	Have 3 Or More Kids		2014-12-20 23:27:36	2015-11-06 12:30:06	6	0	1	0	0.78625554
300582	3	\N	1	215	hobby_default.png	Aromatherapy		2014-02-20 04:43:58	2015-11-02 20:58:08	10	0	1	0	0.602159795
200862	2	\N	1	16	goal_default.png	French Quarter in New Orleans		2014-07-10 05:54:58	2015-02-16 22:08:59	6	0	1	0	0.651662928
203046	2	\N	1	193	goal_default.png	Sell Something on the in ternet		2014-07-27 03:55:52	2015-08-14 07:47:43	6	0	1	0	0.43347803
300387	3	\N	1	149	hobby_default.png	Robotics		2014-12-21 22:09:07	2015-08-10 17:09:01	10	0	1	0	0.833532661
200651	2	\N	1	169	goal_default.png	Get in volved With Your Peers in Your Major.		2014-08-17 22:18:55	2015-10-25 08:18:06	6	0	1	0	0.97545017
200288	2	\N	1	99	goal_default.png	Camp in the Backyard		2014-08-16 03:11:05	2015-03-04 02:53:48	6	0	1	0	0.341731406
718	1	\N	1	263	skill_default.png	farsighted		2014-06-07 12:22:19	2015-07-28 18:45:13	1	0	1	0	0.948323572
300848	3	\N	1	53	hobby_default.png	Drawing and painting		2014-09-02 21:30:32	2015-11-28 00:56:53	10	0	1	0	0.762897088
1176	1	\N	1	19	skill_default.png	wholesaler		2014-01-21 11:55:41	2015-05-28 12:22:45	1	0	1	0	0.498740413
200885	2	\N	1	185	goal_default.png	Visit the White House (Inside)		2014-01-13 19:41:05	2015-08-16 00:12:06	6	0	1	0	0.221576901
484	1	\N	1	229	skill_default.png	education reviewer		2014-12-12 14:27:53	2015-04-12 03:27:13	1	0	1	0	0.405802113
1254	1	\N	1	13	skill_default.png	industrial designer		2014-10-20 18:56:10	2015-07-25 02:19:15	1	0	1	0	0.92591046
300988	3	\N	1	226	hobby_default.png	Performing arts		2014-03-19 18:22:19	2015-10-29 20:04:16	10	0	1	0	0.04196045
201929	2	\N	1	103	goal_default.png	Learn a Burlesque Routine		2014-04-25 19:13:52	2015-03-13 05:00:49	6	0	1	0	0.912062044
200147	2	\N	1	176	goal_default.png	Cross the Canadian Border		2014-07-06 11:36:58	2015-11-29 08:45:27	6	0	1	0	0.456983903
202721	2	\N	1	204	goal_default.png	Become a Sommelier		2014-01-02 05:25:44	2015-07-16 05:31:55	6	0	1	0	0.920491053
800051	8	\N	1	62	advice_default.png	Learn to navigate without a GPS;		2014-07-09 11:22:51	2015-10-20 03:44:56	13	0	1	0	0.243875111
800105	8	\N	1	271	advice_default.png	Search for meaning.		2014-06-30 01:07:06	2015-10-10 20:57:59	13	0	1	0	0.243875111
1015	1	\N	1	165	skill_default.png	healthy		2014-08-07 16:04:05	2015-05-15 11:57:50	1	0	1	0	0.987315669
1088	1	\N	1	120	skill_default.png	early childhood (pre-primary school) teacher		2014-11-24 00:40:45	2015-08-05 18:48:58	1	0	1	0	0.715146836
1398	1	\N	1	226	skill_default.png	shampooing hair		2014-10-22 22:42:23	2015-12-16 11:35:31	1	0	1	0	0.45397165
694	1	\N	1	77	skill_default.png	diesel motor mechanic		2014-01-06 01:18:46	2015-09-28 00:19:52	1	0	1	0	0.973855338
202961	2	\N	1	93	goal_default.png	Visit the White House in Washington Dc		2014-08-14 09:51:50	2015-12-11 05:17:14	6	0	1	0	0.190732464
647	1	\N	1	90	skill_default.png	legal executive		2014-05-19 08:52:48	2015-09-24 10:13:00	1	0	1	0	0.668584363
400009	4	\N	1	76	promise_default.png	"To think only of the best, to work only for the best and expect only the best."		2014-04-24 02:08:44	2015-09-08 10:38:56	12	0	1	0	0.449223336
201490	2	\N	1	63	goal_default.png	Stay on a Strict Budget and Save for a Goal		2014-02-23 16:47:00	2015-09-22 03:46:48	6	0	1	0	0.031663217
300897	3	\N	1	195	hobby_default.png	Sailing and boating		2014-02-23 10:05:23	2015-04-13 14:09:45	10	0	1	0	0.979294034
200227	2	\N	1	79	goal_default.png	Go to Barcelona		2014-01-06 03:31:15	2015-01-29 03:52:34	6	0	1	0	0.591379128
201609	2	\N	1	259	goal_default.png	Have a Professional Photo Shoot		2014-11-14 05:50:21	2015-10-20 12:53:51	6	0	1	0	0.667116038
1759	1	\N	1	84	skill_default.png	skateboarding		2014-04-15 03:00:17	2015-02-01 07:51:27	1	0	1	0	0.021781739
200122	2	\N	1	12	goal_default.png	Helicopter Ride to the Grand Canyon		2014-09-16 23:19:15	2015-12-18 12:08:21	6	0	1	0	0.274462133
1652	1	\N	1	164	skill_default.png	inter-agency work		2014-04-18 14:47:11	2015-06-25 14:51:04	1	0	1	0	0.367609359
1617	1	\N	1	245	skill_default.png	knowledge of concepts and principles		2014-01-05 05:19:49	2015-03-22 00:50:41	1	0	1	0	0.324414515
800000	8	\N	1	255	advice_default.png	"As soon as you can, buy some art."		2014-03-20 10:28:08	2015-08-15 20:20:24	13	0	1	0	0.243875111
686	1	\N	1	193	skill_default.png	mediating between people		2014-01-12 16:31:00	2015-05-04 10:52:19	1	0	1	0	0.552419032
200669	2	\N	1	126	goal_default.png	Shuck Oysters		2014-10-22 13:54:12	2015-07-27 16:10:42	6	0	1	0	0.189334652
300036	3	\N	1	2	hobby_default.png	Drawing/painting/photography		2014-11-22 05:28:11	2015-05-16 14:25:26	10	0	1	0	0.170081235
740	1	\N	1	93	skill_default.png	"ambitious: full of ambition, strong desire to do something."		2014-11-17 16:46:16	2015-10-18 06:11:05	1	0	1	0	0.513477715
300947	3	\N	1	207	hobby_default.png	Horse racing		2014-01-02 06:45:48	2015-09-08 03:49:15	10	0	1	0	0.231653301
1564	1	\N	1	18	skill_default.png	recruitment consultant		2014-11-16 21:26:21	2015-06-15 02:13:47	1	0	1	0	0.991634062
203107	2	\N	1	88	goal_default.png	Go to a Vodka Lounge		2014-06-26 18:20:36	2015-12-19 12:53:34	6	0	1	0	0.047112307
1849	1	\N	1	172	skill_default.png	carpenter		2014-02-24 12:27:48	2015-12-17 04:54:12	1	0	1	0	0.392438724
300488	3	\N	1	144	hobby_default.png	Baseball		2014-06-12 19:14:53	2015-07-07 19:10:08	10	0	1	0	0.295520636
806	1	\N	1	91	skill_default.png	teaching various subjects or special events		2014-02-04 01:31:18	2015-03-06 23:38:15	1	0	1	0	0.037910027
1702	1	\N	1	157	skill_default.png	jogging		2014-06-17 08:30:20	2015-03-17 20:27:45	1	0	1	0	0.192566592
201167	2	\N	1	233	goal_default.png	Take a Pole Dancing Class		2014-07-18 23:55:49	2015-06-28 02:10:11	6	0	1	0	0.660241471
300223	3	\N	1	46	hobby_default.png	Marbles		2014-12-03 02:55:41	2015-12-18 18:03:10	10	0	1	0	0.36563601
608	1	\N	1	202	skill_default.png	gaming (tabletop games and role-playing games)		2014-06-26 22:13:35	2015-10-23 11:56:15	1	0	1	0	0.636462769
1078	1	\N	1	125	skill_default.png	swimming		2014-02-02 06:49:32	2015-09-21 10:19:12	1	0	1	0	0.644405407
200419	2	\N	1	188	goal_default.png	"Achieve 1,000 Goals"		2014-02-12 09:49:24	2015-10-23 17:11:20	6	0	1	0	0.675550228
225	1	\N	1	245	skill_default.png	web page design		2014-10-11 02:15:56	2015-07-01 21:08:56	1	0	1	0	0.807337239
200393	2	\N	1	113	goal_default.png	Eat Crepes in France		2014-09-30 07:18:37	2015-02-27 12:09:04	6	0	1	0	0.603181027
784	1	\N	1	24	skill_default.png	overseeing operations		2014-05-02 04:49:00	2015-05-05 16:55:55	1	0	1	0	0.777830012
85	1	\N	1	268	skill_default.png	ability to work under pressure 		2014-02-12 00:20:10	2015-03-17 20:29:20	1	0	1	0	0.577206367
200722	2	\N	1	73	goal_default.png	Make a Coloring Book		2014-01-31 11:49:55	2015-04-11 14:01:58	6	0	1	0	0.726599695
200678	2	\N	1	177	goal_default.png	Eat a Gyro in Greece		2014-05-29 06:41:46	2015-05-23 08:21:24	6	0	1	0	0.042357591
202597	2	\N	1	211	goal_default.png	Watch my child graduate from high school		2014-07-22 18:08:38	2015-12-08 09:05:20	6	0	1	0	0.506782077
200593	2	\N	1	132	goal_default.png	Give blood.		2014-04-25 02:49:12	2015-09-04 02:53:31	6	0	1	0	0.725985971
202399	2	\N	1	242	goal_default.png	Break a Guinness World Record		2014-08-28 09:25:47	2015-03-08 05:26:18	6	0	1	0	0.474173717
300796	3	\N	1	91	hobby_default.png	Decor		2014-08-28 13:38:12	2015-07-08 18:22:19	10	0	1	0	0.987812831
200782	2	\N	1	169	goal_default.png	Visit Paris France		2014-05-16 02:15:04	2015-04-29 15:05:02	6	0	1	0	0.355387349
300790	3	\N	1	136	hobby_default.png	Make a marionette		2014-10-29 12:44:38	2015-05-13 15:21:53	10	0	1	0	0.679193433
201136	2	\N	1	2	goal_default.png	Take a New Route to Work		2014-04-13 11:23:00	2015-04-10 06:17:17	6	0	1	0	0.261534227
781	1	\N	1	166	skill_default.png	visual arts and crafts professionals nec		2014-02-18 10:45:42	2015-05-29 07:55:47	1	0	1	0	0.308523954
601	1	\N	1	263	skill_default.png	lapidary		2014-03-18 16:05:14	2015-01-19 03:45:22	1	0	1	0	0.516833398
201008	2	\N	1	65	goal_default.png	Do a 1st Aid Course		2014-02-06 05:36:14	2015-03-28 08:58:16	6	0	1	0	0.408677694
202985	2	\N	1	29	goal_default.png	Participate in a cycling tour.		2014-12-19 11:42:52	2015-02-27 19:31:52	6	0	1	0	0.24058154
201076	2	\N	1	145	goal_default.png	Go Deep Sea Diving		2014-02-13 08:44:36	2015-04-18 02:50:30	6	0	1	0	0.02238191
202906	2	\N	1	251	goal_default.png	Never Go to Jail		2014-09-20 23:39:50	2015-05-22 00:17:25	6	0	1	0	0.503104564
201266	2	\N	1	208	goal_default.png	Adopt a child.		2014-08-06 23:54:14	2015-04-08 16:35:02	6	0	1	0	0.32944332
300761	3	\N	1	80	hobby_default.png	Flying		2014-02-18 12:43:47	2015-12-27 03:31:58	10	0	1	0	0.741638621
294	1	\N	1	77	skill_default.png	interviewing 		2014-11-17 03:34:34	2015-09-24 04:46:51	1	0	1	0	0.519603243
301043	3	\N	1	82	hobby_default.png	Cloud watching		2014-08-03 10:34:02	2015-08-06 11:10:02	10	0	1	0	0.338769103
200246	2	\N	1	155	goal_default.png	Be an in spiration to Someone		2014-09-06 17:27:01	2015-03-05 07:49:52	6	0	1	0	0.769909118
202868	2	\N	1	80	goal_default.png	Make a short video		2014-12-18 15:48:23	2015-10-04 03:19:26	6	0	1	0	0.128703286
200812	2	\N	1	124	goal_default.png	Volunteer Abroad		2014-09-03 23:52:31	2015-07-14 15:45:48	6	0	1	0	0.533508175
1769	1	\N	1	203	skill_default.png	nursing clinical director		2014-03-20 06:10:22	2015-08-27 02:01:49	1	0	1	0	0.591885299
202826	2	\N	1	247	goal_default.png	Learn to Sew		2014-07-04 10:40:05	2015-02-19 14:59:00	6	0	1	0	0.448374947
200612	2	\N	1	82	goal_default.png	Get High in Amsterdam		2014-05-27 11:06:43	2015-09-14 04:03:39	6	0	1	0	0.673734021
201555	2	\N	1	261	goal_default.png	Fall Asleep in My Boyfriends Arms		2014-03-31 21:23:20	2015-08-17 17:44:10	6	0	1	0	0.497472562
201883	2	\N	1	206	goal_default.png	Stick to a budget		2014-06-14 16:20:38	2015-07-13 08:46:19	6	0	1	0	0.185265802
220	1	\N	1	185	skill_default.png	personal and career development skills 		2014-02-28 18:21:45	2015-12-20 11:56:59	1	0	1	0	0.176382818
202949	2	\N	1	254	goal_default.png	Eat Raw Oysters		2014-05-24 12:59:46	2015-11-10 07:34:11	6	0	1	0	0.096856513
498	1	\N	1	227	skill_default.png	decision making		2014-05-04 08:58:25	2015-09-16 17:08:10	1	0	1	0	0.245671839
300894	3	\N	1	206	hobby_default.png	Hydroponic gardening		2014-02-13 12:58:19	2015-02-02 15:39:45	10	0	1	0	0.271637709
200796	2	\N	1	98	goal_default.png	Become a Runway Model		2014-04-03 06:43:12	2015-03-18 13:04:22	6	0	1	0	0.62882229
