 	parent_component_id	type_id	title	description	due	template_type_id	creator_id	component_picture_url	background_color	created_at	updated_at	level_id	privacy_id	order	status
6612	6573	11005	Ear	Oreja	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6613	6573	11005	Back	Espalda	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6614	6573	11005	Liver	Hígado	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6615	6573	11005	Skin	Piel	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6616	6573	11005	Tooth	Diente	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6617	6573	11005	Kidney	Riñón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6618	6573	11005	Arm	Brazo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6619	4744	11005	Clothing		0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6620	6619	11005	tie	la corbata	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6621	6619	11005	overalls	"el overol, el peto"	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6622	6619	11005	the tie	la gorbata	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6623	6619	11005	slip	el refajo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6624	6619	11005	suit	el traje	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6625	6619	11005	camisole	el bustillo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6626	6619	11005	high heels	los zapatos de tacón alto	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6627	6619	11005	blouse	la blusa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6628	6619	11005	dress	el vestido	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6629	6619	11005	athletic supporter	el suspensorio	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6630	6619	11005	skirt	la falda	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6631	6619	11005	shirt	la camisa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6632	6619	11005	the zipper	la cierre	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6633	6619	11005	shoes	los zapatos	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6634	6619	11005	the hat	el sombrero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6635	6619	11005	pantyhose	la pantimedia	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6636	6619	11005	the coat	el abrigo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6637	6619	11005	the cotton	el algodón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6638	6619	11005	handbag	la bolsa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6639	6619	11005	belt	el cinturón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6640	6619	11005	the pajama(s)	la pijama	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6641	6619	11005	sandals	las sandalias	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6642	6619	11005	the sweater	el suéter	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6643	6619	11005	the velcro	el velcro	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6644	6619	11005	bow tie	la pajarita	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6645	6619	11005	socks	los calcetines	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6646	6619	11005	string tie	el lazo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6647	6619	11005	trousers	los pantalones	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6648	6619	11005	the shoelace	la agujeta	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6649	6619	11005	undershirt	la camiseta	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6650	6619	11005	the gloves	los guantes	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6651	6619	11005	panties	la pantaleta	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6652	6619	11005	under shorts	el calzoncillo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6653	6619	11005	the ballcap	la gorra	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6654	6619	11005	stockings	las medias	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6655	4744	11005	Plants and Animals		0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6656	6655	11005	tulip	el tulipán	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6657	6655	11005	daisy	la margarita	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6658	6655	11005	cactus	el cactus	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6659	6655	11005	flower	la flor	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6660	6655	11005	bulb	el bulbo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6661	6655	11005	tree	el árbol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6662	6655	11005	rose	la rosa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6663	6655	11005	orchid	la orquídea	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6664	6655	11005	bush	el arbusto	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6665	6655	11005	stem	el tallo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6666	6655	11005	bud	el botón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6667	6655	11005	vine	la enredadera	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6668	6655	11005	violet	la violeta	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6669	6655	11005	leaf	la hoja	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6670	4744	11005	Animals (Los animales)		0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6671	6670	11005	beetle	el escarabajo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6672	6670	11005	rat	la rata	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6673	6670	11005	fly	la mosca	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6674	6670	11005	tusk	el colmillo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6675	6670	11005	bee	la abeja	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6676	6670	11005	fox	el zorro	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6677	6670	11005	cardinal	el cardenal	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6678	6670	11005	squirrel	la ardilla	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6679	6670	11005	deer	el venado	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6680	6670	11005	rhinoceros	el rinoceronte	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6681	6670	11005	parrot	el loro	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6682	6670	11005	sparrow	el gorrión	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6683	6670	11005	monkey	el mono	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6684	6670	11005	lizard	la lagartija	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6685	6670	11005	zebra	la cebra	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6686	6670	11005	frog	la rana	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6687	6670	11005	dove	la paloma	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6688	6670	11005	tadpole	el renacuajo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6689	6670	11005	crocodile	el cocodrilo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6690	6670	11005	donkey	el burro	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6691	6670	11005	llama	la llama	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6692	6670	11005	turtle	la tortuga	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6693	6670	11005	hippopotamus	el hipopótamo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6694	6670	11005	dragonfly	la libélula	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6695	6670	11005	mosquito	el zancudo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6696	6670	11005	armadillo	el armadillo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6697	6670	11005	woodpecker	el pájaro carpintero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6698	6670	11005	horse	el caballo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6699	6670	11005	seagull	la gaviota	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6700	6670	11005	bison	el bisonte	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6701	6670	11005	lion	el león	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6702	6670	11005	sheep	la oveja	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6703	6670	11005	trunk	la trompa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6704	6670	11005	swan	el cisne	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6705	6670	11005	cow	la vaca	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6706	6670	11005	cockroach	la cucaracha	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6707	6670	11005	snake	la víbora	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6708	6670	11005	ant	la hormiga	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6709	6670	11005	rabbit	el conejo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6710	6670	11005	owl	"el búho, la lechuza"	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6711	6670	11005	elephant	el elefante	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6712	6670	11005	robin	el petirrojo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6713	6670	11005	tiger	el tigre	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6714	6670	11005	crow	el cuervo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6715	6670	11005	salmon	el salmón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6716	6670	11005	mouse	el ratón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6717	6670	11005	eagle	el águila	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6718	6670	11005	alligator	el caimán	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6719	6670	11005	giraffe	la jirafa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6720	6670	11005	cricket	el grillo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6721	6670	11005	bear	el oso	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6722	6670	11005	eel	la anguila	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6723	6670	11005	dog	el perro	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6724	6670	11005	shark	el tiburón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6725	6670	11005	moose	el alce	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6726	6670	11005	chameleon	el camaleón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6727	6670	11005	hummingbird	el colibrí	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6728	6670	11005	caterpillar	el gusano de seda	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6729	6670	11005	swordfish	el pez espada	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6730	6670	11005	scorpion	el alacrán	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6731	6670	11005	grasshopper	el saltamontes	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6732	6670	11005	chipmunk	la ardillita	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6733	6670	11005	spider	la araña	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6734	6670	11005	cat	el gato	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6735	6670	11005	mosquito	el mosquito	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6736	6670	11005	goat	la cabra	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6737	6670	11005	iguana	la iguana	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6738	6670	11005	antler	el cuerno	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6739	6670	11005	hog	el cerdo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6740	6670	11005	hawk	el halcón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6741	6670	11005	butterfly	la mariposa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6742	6670	11005	mantis	la mantis	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6743	6670	11005	stingray	la raya	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6744	6670	11005	trout	la trucha	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6745	4744	11005	"Rooms, Buildings and Places"		0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6746	6745	11005	toolbox	la caja de herramientas	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6747	6745	11005	recliner	el sillón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6748	6745	11005	soap	el jabón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6749	6745	11005	stroller	el carrito	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6750	6745	11005	vacuum	la aspiradora	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6751	6745	11005	dustpan	el recogedor	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6752	6745	11005	file	la lima	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6753	6745	11005	the furniture	los muebles	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6754	6745	11005	shower	la ducha	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6755	6745	11005	teddy bear	el oso de peluche	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6756	6745	11005	pacifier	"el chupador, el chupete"	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6757	6745	11005	curtain rod	el cortinero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6758	6745	11005	painting	la pintura	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6759	6745	11005	the blanket	la cobija	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6760	6745	11005	pliers	los alicates	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6761	6745	11005	the alarm clock	el despertador	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6762	6745	11005	towel	la toalla	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6763	6745	11005	mobile	el móvil	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6764	6745	11005	carpenter's saw	el serrucho de carpintero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6765	6745	11005	the pillow	la almohada	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6766	6745	11005	medicine cabinet	el botiquín	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6767	6745	11005	rasp	la escofina	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6768	6745	11005	the bed	la cama	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6769	6745	11005	sponge	la esponja	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6770	6745	11005	chisel	el formón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6771	6745	11005	bib	el babero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6772	6745	11005	the water heater	el calentador de agua	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6773	6745	11005	bottle	el biberón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6774	6745	11005	soap dish	la jabonera	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6775	6745	11005	the pipe	la cañería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6776	6745	11005	the chair	la silla	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6777	6745	11005	cradle	la cuna mecedora	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6778	6745	11005	mop	la limpiadora	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6779	6745	11005	broom	la escoba	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6780	6745	11005	blocks	los bloques	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6781	6745	11005	the sheets	las sábanas	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6782	6745	11005	wall	la pared	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6783	6745	11005	sofa	el sofá	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6784	6745	11005	drain	el desagüe	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6785	6745	11005	end table	la mesita	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6786	6745	11005	the desk	el escritorio	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6787	6745	11005	tape measure	la cinta métrica	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6788	6745	11005	lamp	la lámpara	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6789	6745	11005	the dresser	la cómoda	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6790	6745	11005	shampoo	el champú	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6791	6745	11005	hammer	el martillo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6792	6745	11005	rags	los trapos	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6793	6745	11005	nipple	la tetilla	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6794	6745	11005	the garbage can	el basurero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
