id	parent_component_id	type_id	title	description	template_type_id	creator_id	component_picture_url	background_color_id	created_at	updated_at	level_id	privacy_id	order	status
6735	6670	11005	mosquito	"el mosquito"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6736	6670	11005	goat	"la cabra"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6737	6670	11005	iguana	"la iguana"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6738	6670	11005	antler	"el cuerno"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6739	6670	11005	hog	"el cerdo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6740	6670	11005	hawk	"el halcón"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6741	6670	11005	butterfly	"la mariposa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6742	6670	11005	mantis	"la mantis"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6743	6670	11005	stingray	"la raya"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6744	6670	11005	trout	"la trucha"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6745	4744	11005	"Rooms, Buildings and Places"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6746	6745	11005	toolbox	"la caja de herramientas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6747	6745	11005	recliner	"el sillón"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6748	6745	11005	soap	"el jabón"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6749	6745	11005	stroller	"el carrito"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6750	6745	11005	vacuum	"la aspiradora"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6751	6745	11005	dustpan	"el recogedor"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6752	6745	11005	file	"la lima"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6753	6745	11005	"the furniture"	"los muebles"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6754	6745	11005	shower	"la ducha"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6755	6745	11005	"teddy bear"	"el oso de peluche"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6756	6745	11005	pacifier	"el chupador, el chupete"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6757	6745	11005	"curtain rod"	"el cortinero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6758	6745	11005	painting	"la pintura"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6759	6745	11005	"the blanket"	"la cobija"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6760	6745	11005	pliers	"los alicates"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6761	6745	11005	"the alarm clock"	"el despertador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6762	6745	11005	towel	"la toalla"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6763	6745	11005	mobile	"el móvil"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6764	6745	11005	"carpenter's saw"	"el serrucho de carpintero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6765	6745	11005	"the pillow"	"la almohada"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6766	6745	11005	"medicine cabinet"	"el botiquín"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6767	6745	11005	rasp	"la escofina"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6768	6745	11005	"the bed"	"la cama"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6769	6745	11005	sponge	"la esponja"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6770	6745	11005	chisel	"el formón"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6771	6745	11005	bib	"el babero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6772	6745	11005	"the water heater"	"el calentador de agua"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6773	6745	11005	bottle	"el biberón"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6774	6745	11005	"soap dish"	"la jabonera"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6775	6745	11005	"the pipe"	"la cañería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6776	6745	11005	"the chair"	"la silla"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6777	6745	11005	cradle	"la cuna mecedora"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6778	6745	11005	mop	"la limpiadora"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6779	6745	11005	broom	"la escoba"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6780	6745	11005	blocks	"los bloques"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6781	6745	11005	"the sheets"	"las sábanas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6782	6745	11005	wall	"la pared"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6783	6745	11005	sofa	"el sofá"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6784	6745	11005	drain	"el desagüe"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6785	6745	11005	"end table"	"la mesita"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6786	6745	11005	"the desk"	"el escritorio"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6787	6745	11005	"tape measure"	"la cinta métrica"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6788	6745	11005	lamp	"la lámpara"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6789	6745	11005	"the dresser"	"la cómoda"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6790	6745	11005	shampoo	"el champú"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6791	6745	11005	hammer	"el martillo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6792	6745	11005	rags	"los trapos"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6793	6745	11005	nipple	"la tetilla"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6794	6745	11005	"the garbage can"	"el basurero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6795	6745	11005	screwdriver	"el destornillador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6796	6745	11005	"washing machine"	"la lavadora"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6797	6745	11005	sink	"el lavamanos"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6798	6745	11005	toilet	"el excusado"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6799	6745	11005	"shower cap"	"el gorro de baño"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6800	6745	11005	"the table"	"la mesa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6801	6745	11005	"the bathtub"	"la tina"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6802	6745	11005	"the closet"	"el armario"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6803	6745	11005	diaper	"el pañal"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6804	6745	11005	iron	"la plancha"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6805	6745	11005	bathtub	"la bañera"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6806	6745	11005	hacksaw	"la sierra para metales"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6807	6745	11005	"coffee table"	"la mesita central"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6808	6745	11005	"the piano"	"el piano"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6809	6745	11005	"the nightstand"	"la mesita de noche"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6810	6745	11005	"the armchair"	"el sillón"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6811	6745	11005	staircase	"la escalera"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6812	6745	11005	mantel	"la repisa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6813	6745	11005	wrench	"la llave inglesa, la llave"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6814	6745	11005	"the mirror"	"el espejo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6815	6745	11005	"the hanger"	"el colgador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6816	6745	11005	vase	"el jarrón"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6817	6745	11005	"clamp, vise, screw"	"el tornillo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6818	6745	11005	dryer	"la secadora"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6819	6745	11005	ceiling	"el techo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6820	6745	11005	crib	"la cuna"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6821	6745	11005	"coping saw"	"la sierra de calar"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6822	4744	11005	"The Kitchen (La cocina)"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6823	6822	11005	china	"la loza"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6824	6822	11005	fork	"el tenedor"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6825	6822	11005	glass	"el vaso"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6826	6822	11005	microwave	"el horno microondas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6827	6822	11005	knife	"la cuchara"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6828	6822	11005	chandelier	"el candil"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6829	6822	11005	lid	"la tapa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6830	6822	11005	pitcher	"la jarra"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6831	6822	11005	table	"la mesa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6832	6822	11005	pot	"el caldero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6833	6822	11005	blender	"la licuadora"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6834	6822	11005	"china cabinet"	"el chinero, el aparador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6835	6822	11005	napkin	"la servilleta"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6836	6822	11005	oven	"el horno"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6837	6822	11005	steamer	"la vaporera"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6838	6822	11005	"frying pan"	"la sartén"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6839	6822	11005	stove	"la estufa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6840	6822	11005	canister	"la latería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6841	6822	11005	"the dish washer"	"el lavaplatos"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6842	6822	11005	"the toaster"	"el tostador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6843	6822	11005	"salt shaker"	"el salero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6844	6822	11005	sink	"el fregadero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6845	6822	11005	"pepper shaker"	"el pimentero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6846	6822	11005	colander	"el colador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6847	6822	11005	"the freezer"	"el congelador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6848	6822	11005	refrigerator	"la nevera"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6849	6822	11005	"can opener"	"el abrelatas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6850	6822	11005	"scouring pad"	"el brillo, el estropajo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6851	6822	11005	"casserole dish"	"la cacerola"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6852	6822	11005	cabinet	"el gabinete"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6853	6822	11005	saucepan	"la olla"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6854	6822	11005	"bottle opener"	"el destapador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6855	6822	11005	plate	"el plato"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6856	6822	11005	"dish drainer"	"el escurridor"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6857	6822	11005	"the fridge"	"el refrigerador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6858	4744	11005	"Restaurant and Stores"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6859	6858	11005	"flower shop"	"la floristería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6860	6858	11005	butcher	"la carnicería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6861	6858	11005	"photo shop"	"la tienda de fotografía"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6862	6858	11005	hairdressers	"la peluquería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6863	6858	11005	"the sale"	"la oferta"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6864	6858	11005	"fish shop"	"la pescadería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6865	6858	11005	menu	"el menú"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6866	6858	11005	stationers	"la papelería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6867	6858	11005	waitress	"la mesera, la camarera"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6868	6858	11005	check	"la cuenta"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6869	6858	11005	"gas station"	"la gasolinera"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6870	6858	11005	"travel agency"	"la agencia de viajes"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6871	6858	11005	"sweet shop"	"la confitería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6872	6858	11005	"department store"	"los grandes almacenes"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6873	6858	11005	cook	"el cocinero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6874	6858	11005	"cake shop"	"la pastelería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6875	6858	11005	"the bag"	"el bolso"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6876	6858	11005	bakery	"la panadería"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6877	6858	11005	"the clearance sale"	"la venta de liquidación"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6878	4744	11005	"The Beach (La playa)"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6879	6878	11005	sand	"la arena"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6880	6878	11005	"street sign"	"el letrero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6881	6878	11005	tide	"la marea"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6882	6878	11005	swimsuit	"el traje de baño"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6883	6878	11005	"the shore"	"la orilla"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6884	6878	11005	"post office"	"la oficina de correos"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6885	6878	11005	lobby	"el recibidor"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6886	6878	11005	crosswalk	"la vía peatonal"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6887	6878	11005	bench	"la banca"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6888	6878	11005	"traffic light"	"el semáforo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6889	6878	11005	"apartment building"	"los apartamentos"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6890	6878	11005	"the sand castle"	"el castillo de arena"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6891	6878	11005	sunscreen	"la crema bronceadora"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6892	6878	11005	dune	"la duna"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6893	6878	11005	flippers	"las aletas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6894	6878	11005	building	"el edificio"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6895	6878	11005	"office building"	"el edificio de oficinas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6896	6878	11005	parasol	"la sombrilla"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6897	6878	11005	sea	"el mar"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6898	6878	11005	"the sunglasses"	"los lentes de sol"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6899	6878	11005	trashcan	"el basurero"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6900	6878	11005	corner	"la esquina"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6901	6878	11005	intersection	"el cruce"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6902	6878	11005	"bus stop"	"el paradero de autobuses"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6903	6878	11005	elevator	"el ascensor"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6904	6878	11005	seaweed	"el alga"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6905	6878	11005	"traffic cop"	"el policía de tránsito"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6906	6878	11005	sunglasses	"las gafas del sol"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6907	6878	11005	"the wave"	"la onda"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6908	4744	11005	Weather		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6909	6908	11005	"the snow"	"la nieve"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6910	6908	11005	"the rain"	"la lluvia"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6911	6908	11005	"the flood"	"el inundación de agua"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6912	6908	11005	cold	frío	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6913	6908	11005	"the sun"	"el sol"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6914	6908	11005	"the hurricane"	"el huracán"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6915	6908	11005	hot	calor	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6916	6908	11005	foggy	nebuloso	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6917	6908	11005	"the tornado"	"el tornado"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6918	6908	11005	"the fog"	"la neblina"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6919	6908	11005	"the cloud"	"la nube"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6920	6908	11005	"it's windy"	"hace viento"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6921	6908	11005	"the temperature"	"la temperatura"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6922	6908	11005	"the thermometer"	"el termómetro"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6923	6908	11005	cloudy	nublado	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6924	6908	11005	"it's sunny"	"hace sol"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6925	6908	11005	"the humidity"	"la humedad"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
